Date ID	Order Date	Ship Date	Day of Week
LH-2011-6160	12/28/2011 12:00:00 AM	12/30/2011 12:00:00 AM	3
ES-2011-2627929	9/7/2011 12:00:00 AM	9/7/2011 12:00:00 AM	3
ES-2012-1315786	5/9/2012 12:00:00 AM	5/16/2012 12:00:00 AM	3
CA-2012-132815	9/19/2012 12:00:00 AM	9/22/2012 12:00:00 AM	3
BO-2013-1400	12/11/2013 12:00:00 AM	12/18/2013 12:00:00 AM	3
US-2012-128657	9/5/2012 12:00:00 AM	9/11/2012 12:00:00 AM	3
TZ-2014-3450	6/18/2014 12:00:00 AM	6/21/2014 12:00:00 AM	3
US-2011-126011	9/28/2011 12:00:00 AM	10/3/2011 12:00:00 AM	3
IN-2013-10699	5/29/2013 12:00:00 AM	5/31/2013 12:00:00 AM	3
PL-2014-4960	10/15/2014 12:00:00 AM	10/20/2014 12:00:00 AM	3
US-2011-156440	7/27/2011 12:00:00 AM	7/29/2011 12:00:00 AM	3
MO-2014-3410	9/24/2014 12:00:00 AM	9/28/2014 12:00:00 AM	3
MX-2012-143406	1/25/2012 12:00:00 AM	1/30/2012 12:00:00 AM	3
ES-2011-1690587	1/19/2011 12:00:00 AM	1/21/2011 12:00:00 AM	3
TU-2013-1110	8/14/2013 12:00:00 AM	8/19/2013 12:00:00 AM	3
ES-2012-3774101	9/12/2012 12:00:00 AM	9/15/2012 12:00:00 AM	3
TZ-2014-3030	2/26/2014 12:00:00 AM	3/1/2014 12:00:00 AM	3
MX-2013-163237	10/30/2013 12:00:00 AM	11/6/2013 12:00:00 AM	3
IN-2011-60084	6/15/2011 12:00:00 AM	6/22/2011 12:00:00 AM	3
CA-2012-133536	3/28/2012 12:00:00 AM	3/30/2012 12:00:00 AM	3
MX-2013-102806	7/31/2013 12:00:00 AM	8/4/2013 12:00:00 AM	3
ID-2014-25707	5/7/2014 12:00:00 AM	5/13/2014 12:00:00 AM	3
CA-2013-105473	4/17/2013 12:00:00 AM	4/19/2013 12:00:00 AM	3
US-2014-168102	9/24/2014 12:00:00 AM	9/26/2014 12:00:00 AM	3
IN-2014-61974	11/19/2014 12:00:00 AM	11/23/2014 12:00:00 AM	3
ES-2011-2660418	9/14/2011 12:00:00 AM	9/19/2011 12:00:00 AM	3
ES-2013-2413441	4/3/2013 12:00:00 AM	4/5/2013 12:00:00 AM	3
IT-2011-2075149	4/27/2011 12:00:00 AM	5/2/2011 12:00:00 AM	3
AG-2011-500	11/23/2011 12:00:00 AM	11/27/2011 12:00:00 AM	3
EG-2014-7680	4/23/2014 12:00:00 AM	4/29/2014 12:00:00 AM	3
TU-2014-3190	9/10/2014 12:00:00 AM	9/14/2014 12:00:00 AM	3
US-2012-110359	11/21/2012 12:00:00 AM	11/27/2012 12:00:00 AM	3
MX-2013-165708	12/4/2013 12:00:00 AM	12/9/2013 12:00:00 AM	3
IN-2011-61176	11/23/2011 12:00:00 AM	11/25/2011 12:00:00 AM	3
ID-2011-74679	5/18/2011 12:00:00 AM	5/23/2011 12:00:00 AM	3
ES-2014-3563223	2/5/2014 12:00:00 AM	2/11/2014 12:00:00 AM	3
MX-2014-114783	12/31/2014 12:00:00 AM	1/6/2015 12:00:00 AM	3
ES-2014-1350378	8/13/2014 12:00:00 AM	8/18/2014 12:00:00 AM	3
IN-2014-16488	10/22/2014 12:00:00 AM	10/28/2014 12:00:00 AM	3
CA-2014-155089	12/3/2014 12:00:00 AM	12/7/2014 12:00:00 AM	3
BO-2012-7320	8/22/2012 12:00:00 AM	8/27/2012 12:00:00 AM	3
ES-2014-5748893	8/27/2014 12:00:00 AM	8/31/2014 12:00:00 AM	3
IN-2013-38062	9/11/2013 12:00:00 AM	9/16/2013 12:00:00 AM	3
IN-2014-31370	5/21/2014 12:00:00 AM	5/25/2014 12:00:00 AM	3
UP-2013-7100	12/18/2013 12:00:00 AM	12/21/2013 12:00:00 AM	3
MX-2012-158750	11/14/2012 12:00:00 AM	11/21/2012 12:00:00 AM	3
IN-2011-42542	10/26/2011 12:00:00 AM	10/30/2011 12:00:00 AM	3
CA-2013-156251	8/14/2013 12:00:00 AM	8/19/2013 12:00:00 AM	3
CA-2014-160661	10/29/2014 12:00:00 AM	11/2/2014 12:00:00 AM	3
MX-2012-142664	8/22/2012 12:00:00 AM	8/28/2012 12:00:00 AM	3
IN-2013-59132	10/2/2013 12:00:00 AM	10/6/2013 12:00:00 AM	3
MX-2013-131541	6/26/2013 12:00:00 AM	6/30/2013 12:00:00 AM	3
CA-2011-109918	9/7/2011 12:00:00 AM	9/12/2011 12:00:00 AM	3
MX-2013-110982	5/22/2013 12:00:00 AM	5/25/2013 12:00:00 AM	3
ES-2012-1404988	10/17/2012 12:00:00 AM	10/22/2012 12:00:00 AM	3
MX-2012-166751	10/24/2012 12:00:00 AM	10/29/2012 12:00:00 AM	3
MX-2013-135027	8/14/2013 12:00:00 AM	8/18/2013 12:00:00 AM	3
MX-2014-160507	10/8/2014 12:00:00 AM	10/12/2014 12:00:00 AM	3
ES-2011-5186238	10/26/2011 12:00:00 AM	10/31/2011 12:00:00 AM	3
IN-2014-12253	10/29/2014 12:00:00 AM	11/2/2014 12:00:00 AM	3
IV-2012-3380	6/13/2012 12:00:00 AM	6/13/2012 12:00:00 AM	3
US-2014-155425	3/5/2014 12:00:00 AM	3/11/2014 12:00:00 AM	3
MX-2012-103891	12/12/2012 12:00:00 AM	12/17/2012 12:00:00 AM	3
CA-2011-127523	5/11/2011 12:00:00 AM	5/18/2011 12:00:00 AM	3
ES-2014-1271577	8/6/2014 12:00:00 AM	8/10/2014 12:00:00 AM	3
ES-2013-3375106	12/25/2013 12:00:00 AM	12/30/2013 12:00:00 AM	3
ID-2011-13114	12/14/2011 12:00:00 AM	12/19/2011 12:00:00 AM	3
MX-2014-118787	5/14/2014 12:00:00 AM	5/18/2014 12:00:00 AM	3
CA-2014-126382	6/4/2014 12:00:00 AM	6/8/2014 12:00:00 AM	3
TU-2012-2150	10/3/2012 12:00:00 AM	10/6/2012 12:00:00 AM	3
MX-2013-169243	12/25/2013 12:00:00 AM	1/1/2014 12:00:00 AM	3
MX-2012-146472	5/23/2012 12:00:00 AM	5/28/2012 12:00:00 AM	3
CA-2013-128706	2/27/2013 12:00:00 AM	3/3/2013 12:00:00 AM	3
CA-2014-148145	3/19/2014 12:00:00 AM	3/24/2014 12:00:00 AM	3
CA-2014-7630	9/17/2014 12:00:00 AM	9/21/2014 12:00:00 AM	3
MX-2012-151463	5/9/2012 12:00:00 AM	5/11/2012 12:00:00 AM	3
ES-2012-2701376	2/29/2012 12:00:00 AM	3/6/2012 12:00:00 AM	3
CA-2011-133424	3/30/2011 12:00:00 AM	4/4/2011 12:00:00 AM	3
US-2014-113019	11/19/2014 12:00:00 AM	11/24/2014 12:00:00 AM	3
IT-2012-4530181	12/26/2012 12:00:00 AM	12/30/2012 12:00:00 AM	3
IZ-2011-8780	11/9/2011 12:00:00 AM	11/11/2011 12:00:00 AM	3
IT-2014-3322102	6/18/2014 12:00:00 AM	6/24/2014 12:00:00 AM	3
ES-2014-5218647	6/25/2014 12:00:00 AM	7/2/2014 12:00:00 AM	3
IS-2013-7490	11/20/2013 12:00:00 AM	11/21/2013 12:00:00 AM	3
MX-2014-130120	6/25/2014 12:00:00 AM	6/28/2014 12:00:00 AM	3
ES-2014-4244280	8/20/2014 12:00:00 AM	8/23/2014 12:00:00 AM	3
CA-2014-128475	8/27/2014 12:00:00 AM	9/2/2014 12:00:00 AM	3
CA-2013-800	4/17/2013 12:00:00 AM	4/17/2013 12:00:00 AM	3
ES-2012-1290570	11/21/2012 12:00:00 AM	11/27/2012 12:00:00 AM	3
ES-2011-2942755	5/18/2011 12:00:00 AM	5/22/2011 12:00:00 AM	3
ID-2012-62520	5/16/2012 12:00:00 AM	5/23/2012 12:00:00 AM	3
MX-2011-109365	12/28/2011 12:00:00 AM	1/1/2012 12:00:00 AM	3
IN-2013-76275	9/18/2013 12:00:00 AM	9/22/2013 12:00:00 AM	3
US-2011-111374	4/20/2011 12:00:00 AM	4/24/2011 12:00:00 AM	3
ID-2013-58740	6/12/2013 12:00:00 AM	6/19/2013 12:00:00 AM	3
CA-2014-129833	12/10/2014 12:00:00 AM	12/16/2014 12:00:00 AM	3
US-2013-101049	11/27/2013 12:00:00 AM	12/3/2013 12:00:00 AM	3
ID-2014-81448	11/26/2014 12:00:00 AM	11/30/2014 12:00:00 AM	3
KE-2011-2120	7/6/2011 12:00:00 AM	7/8/2011 12:00:00 AM	3
MX-2014-165421	7/2/2014 12:00:00 AM	7/6/2014 12:00:00 AM	3
ES-2012-3034225	3/14/2012 12:00:00 AM	3/14/2012 12:00:00 AM	3
TO-2014-5740	5/28/2014 12:00:00 AM	5/31/2014 12:00:00 AM	3
TU-2011-6330	6/29/2011 12:00:00 AM	6/29/2011 12:00:00 AM	3
MX-2012-168249	8/8/2012 12:00:00 AM	8/13/2012 12:00:00 AM	3
ES-2012-1678413	3/21/2012 12:00:00 AM	3/25/2012 12:00:00 AM	3
IN-2011-24069	12/14/2011 12:00:00 AM	12/16/2011 12:00:00 AM	3
CA-2013-140207	11/6/2013 12:00:00 AM	11/11/2013 12:00:00 AM	3
US-2014-133081	3/12/2014 12:00:00 AM	3/16/2014 12:00:00 AM	3
CA-2014-111759	7/9/2014 12:00:00 AM	7/13/2014 12:00:00 AM	3
NI-2014-3560	7/16/2014 12:00:00 AM	7/18/2014 12:00:00 AM	3
CG-2013-2440	11/6/2013 12:00:00 AM	11/8/2013 12:00:00 AM	3
IT-2013-4194945	8/7/2013 12:00:00 AM	8/11/2013 12:00:00 AM	3
IZ-2012-7240	10/10/2012 12:00:00 AM	10/17/2012 12:00:00 AM	3
ID-2014-79131	10/22/2014 12:00:00 AM	10/26/2014 12:00:00 AM	3
EG-2013-1790	11/6/2013 12:00:00 AM	11/10/2013 12:00:00 AM	3
BO-2014-2490	8/6/2014 12:00:00 AM	8/10/2014 12:00:00 AM	3
CA-2013-163986	9/4/2013 12:00:00 AM	9/11/2013 12:00:00 AM	3
TU-2013-5000	12/25/2013 12:00:00 AM	12/30/2013 12:00:00 AM	3
IN-2012-36816	5/2/2012 12:00:00 AM	5/8/2012 12:00:00 AM	3
CA-2012-149566	12/5/2012 12:00:00 AM	12/10/2012 12:00:00 AM	3
IZ-2013-9940	8/21/2013 12:00:00 AM	8/26/2013 12:00:00 AM	3
CA-2014-118367	10/29/2014 12:00:00 AM	11/3/2014 12:00:00 AM	3
TU-2012-7500	10/24/2012 12:00:00 AM	10/28/2012 12:00:00 AM	3
NI-2011-4520	3/16/2011 12:00:00 AM	3/20/2011 12:00:00 AM	3
SF-2011-5840	12/21/2011 12:00:00 AM	12/27/2011 12:00:00 AM	3
CA-2014-161851	4/16/2014 12:00:00 AM	4/18/2014 12:00:00 AM	3
US-2013-116071	10/9/2013 12:00:00 AM	10/11/2013 12:00:00 AM	3
ES-2012-3761154	7/25/2012 12:00:00 AM	7/30/2012 12:00:00 AM	3
US-2013-135895	9/4/2013 12:00:00 AM	9/4/2013 12:00:00 AM	3
CA-2014-164917	12/3/2014 12:00:00 AM	12/8/2014 12:00:00 AM	3
MX-2013-111794	4/10/2013 12:00:00 AM	4/12/2013 12:00:00 AM	3
US-2014-114664	11/12/2014 12:00:00 AM	11/16/2014 12:00:00 AM	3
US-2014-108798	8/13/2014 12:00:00 AM	8/15/2014 12:00:00 AM	3
ES-2014-3667834	4/9/2014 12:00:00 AM	4/14/2014 12:00:00 AM	3
IN-2012-78123	6/13/2012 12:00:00 AM	6/15/2012 12:00:00 AM	3
MR-2014-9020	4/23/2014 12:00:00 AM	4/28/2014 12:00:00 AM	3
CA-2014-110842	11/12/2014 12:00:00 AM	11/17/2014 12:00:00 AM	3
MX-2014-123904	10/8/2014 12:00:00 AM	10/10/2014 12:00:00 AM	3
ES-2014-4869579	11/19/2014 12:00:00 AM	11/24/2014 12:00:00 AM	3
IN-2013-38314	6/19/2013 12:00:00 AM	6/24/2013 12:00:00 AM	3
CA-2014-161459	11/26/2014 12:00:00 AM	11/30/2014 12:00:00 AM	3
SA-2014-130	10/29/2014 12:00:00 AM	11/2/2014 12:00:00 AM	3
IN-2014-71291	5/21/2014 12:00:00 AM	5/25/2014 12:00:00 AM	3
NI-2012-8920	6/6/2012 12:00:00 AM	6/13/2012 12:00:00 AM	3
US-2013-149930	3/13/2013 12:00:00 AM	3/13/2013 12:00:00 AM	3
ES-2013-1589316	5/29/2013 12:00:00 AM	6/2/2013 12:00:00 AM	3
IN-2014-18392	6/11/2014 12:00:00 AM	6/13/2014 12:00:00 AM	3
IN-2012-82729	5/30/2012 12:00:00 AM	6/4/2012 12:00:00 AM	3
CA-2013-2160	5/1/2013 12:00:00 AM	5/3/2013 12:00:00 AM	3
US-2013-162026	10/9/2013 12:00:00 AM	10/9/2013 12:00:00 AM	3
ES-2011-3634665	4/6/2011 12:00:00 AM	4/10/2011 12:00:00 AM	3
ES-2014-5281275	4/9/2014 12:00:00 AM	4/14/2014 12:00:00 AM	3
CG-2014-7660	2/12/2014 12:00:00 AM	2/18/2014 12:00:00 AM	3
MX-2013-136735	12/4/2013 12:00:00 AM	12/10/2013 12:00:00 AM	3
IR-2014-7880	9/10/2014 12:00:00 AM	9/16/2014 12:00:00 AM	3
US-2014-148796	4/2/2014 12:00:00 AM	4/9/2014 12:00:00 AM	3
CA-2011-124513	9/21/2011 12:00:00 AM	9/25/2011 12:00:00 AM	3
BN-2014-2740	12/10/2014 12:00:00 AM	12/14/2014 12:00:00 AM	3
NI-2011-900	4/6/2011 12:00:00 AM	4/10/2011 12:00:00 AM	3
MX-2014-134901	10/29/2014 12:00:00 AM	11/4/2014 12:00:00 AM	3
US-2012-157014	10/3/2012 12:00:00 AM	10/6/2012 12:00:00 AM	3
PL-2013-9220	2/6/2013 12:00:00 AM	2/10/2013 12:00:00 AM	3
IN-2012-28535	11/7/2012 12:00:00 AM	11/11/2012 12:00:00 AM	3
CA-2014-100356	10/22/2014 12:00:00 AM	10/26/2014 12:00:00 AM	3
TU-2012-3170	2/15/2012 12:00:00 AM	2/19/2012 12:00:00 AM	3
KZ-2013-4700	12/25/2013 12:00:00 AM	12/31/2013 12:00:00 AM	3
TU-2014-1300	9/10/2014 12:00:00 AM	9/16/2014 12:00:00 AM	3
MX-2014-131219	10/8/2014 12:00:00 AM	10/10/2014 12:00:00 AM	3
CA-2011-107916	8/24/2011 12:00:00 AM	8/26/2011 12:00:00 AM	3
CA-2013-119683	3/13/2013 12:00:00 AM	3/17/2013 12:00:00 AM	3
CA-2014-112984	9/17/2014 12:00:00 AM	9/19/2014 12:00:00 AM	3
TU-2012-640	9/12/2012 12:00:00 AM	9/16/2012 12:00:00 AM	3
UP-2013-460	7/10/2013 12:00:00 AM	7/14/2013 12:00:00 AM	3
MX-2013-127621	11/20/2013 12:00:00 AM	11/23/2013 12:00:00 AM	3
CA-2014-168837	10/15/2014 12:00:00 AM	10/18/2014 12:00:00 AM	3
MX-2014-141194	7/23/2014 12:00:00 AM	7/27/2014 12:00:00 AM	3
MX-2012-137477	7/25/2012 12:00:00 AM	7/29/2012 12:00:00 AM	3
ES-2013-3340197	8/21/2013 12:00:00 AM	8/26/2013 12:00:00 AM	3
CA-2014-151183	10/15/2014 12:00:00 AM	10/20/2014 12:00:00 AM	3
TZ-2014-8110	7/9/2014 12:00:00 AM	7/13/2014 12:00:00 AM	3
US-2011-150777	9/7/2011 12:00:00 AM	9/9/2011 12:00:00 AM	3
MX-2011-158680	6/22/2011 12:00:00 AM	6/27/2011 12:00:00 AM	3
CA-2013-155383	12/18/2013 12:00:00 AM	12/23/2013 12:00:00 AM	3
SA-2013-7890	7/31/2013 12:00:00 AM	8/7/2013 12:00:00 AM	3
IT-2013-5270137	10/16/2013 12:00:00 AM	10/17/2013 12:00:00 AM	3
CA-2014-165715	12/3/2014 12:00:00 AM	12/9/2014 12:00:00 AM	3
IR-2012-6740	6/6/2012 12:00:00 AM	6/9/2012 12:00:00 AM	3
KE-2012-9880	8/15/2012 12:00:00 AM	8/19/2012 12:00:00 AM	3
MX-2014-141068	3/12/2014 12:00:00 AM	3/18/2014 12:00:00 AM	3
IT-2012-5085527	6/27/2012 12:00:00 AM	7/4/2012 12:00:00 AM	3
CA-2013-130001	4/24/2013 12:00:00 AM	4/29/2013 12:00:00 AM	3
NI-2014-6890	6/18/2014 12:00:00 AM	6/22/2014 12:00:00 AM	3
MX-2012-140690	6/6/2012 12:00:00 AM	6/10/2012 12:00:00 AM	3
MX-2013-110331	12/4/2013 12:00:00 AM	12/9/2013 12:00:00 AM	3
MX-2013-116008	10/9/2013 12:00:00 AM	10/11/2013 12:00:00 AM	3
ID-2014-80020	6/25/2014 12:00:00 AM	6/30/2014 12:00:00 AM	3
TU-2014-2390	12/10/2014 12:00:00 AM	12/10/2014 12:00:00 AM	3
MX-2014-155222	11/12/2014 12:00:00 AM	11/17/2014 12:00:00 AM	3
MX-2014-126571	4/30/2014 12:00:00 AM	5/2/2014 12:00:00 AM	3
ES-2012-3049668	10/10/2012 12:00:00 AM	10/10/2012 12:00:00 AM	3
MO-2014-7300	12/24/2014 12:00:00 AM	12/29/2014 12:00:00 AM	3
MG-2014-2270	6/18/2014 12:00:00 AM	6/22/2014 12:00:00 AM	3
SA-2013-8370	11/13/2013 12:00:00 AM	11/16/2013 12:00:00 AM	3
IT-2014-5784522	7/16/2014 12:00:00 AM	7/21/2014 12:00:00 AM	3
AG-2014-2360	1/1/2014 12:00:00 AM	1/6/2014 12:00:00 AM	3
IZ-2012-4680	9/12/2012 12:00:00 AM	9/14/2012 12:00:00 AM	3
US-2011-147277	9/14/2011 12:00:00 AM	9/17/2011 12:00:00 AM	3
IN-2011-61372	9/28/2011 12:00:00 AM	10/2/2011 12:00:00 AM	3
MX-2014-141922	5/28/2014 12:00:00 AM	6/1/2014 12:00:00 AM	3
MX-2014-165925	1/22/2014 12:00:00 AM	1/27/2014 12:00:00 AM	3
CA-2011-130092	1/12/2011 12:00:00 AM	1/15/2011 12:00:00 AM	3
CA-2014-120327	11/12/2014 12:00:00 AM	11/17/2014 12:00:00 AM	3
RS-2013-9320	6/26/2013 12:00:00 AM	6/29/2013 12:00:00 AM	3
MX-2013-108126	2/27/2013 12:00:00 AM	3/4/2013 12:00:00 AM	3
US-2013-131912	10/30/2013 12:00:00 AM	11/2/2013 12:00:00 AM	3
TU-2013-710	11/6/2013 12:00:00 AM	11/9/2013 12:00:00 AM	3
ID-2014-81329	12/3/2014 12:00:00 AM	12/5/2014 12:00:00 AM	3
CA-2011-125136	9/28/2011 12:00:00 AM	10/3/2011 12:00:00 AM	3
CA-2013-8330	8/7/2013 12:00:00 AM	8/10/2013 12:00:00 AM	3
MX-2012-135972	11/21/2012 12:00:00 AM	11/22/2012 12:00:00 AM	3
CA-2014-106537	8/13/2014 12:00:00 AM	8/18/2014 12:00:00 AM	3
TU-2011-3610	8/3/2011 12:00:00 AM	8/6/2011 12:00:00 AM	3
US-2014-166394	8/13/2014 12:00:00 AM	8/20/2014 12:00:00 AM	3
ES-2014-1406762	11/26/2014 12:00:00 AM	12/1/2014 12:00:00 AM	3
GH-2013-5940	7/3/2013 12:00:00 AM	7/8/2013 12:00:00 AM	3
IR-2011-7540	8/10/2011 12:00:00 AM	8/15/2011 12:00:00 AM	3
NI-2012-6960	5/9/2012 12:00:00 AM	5/14/2012 12:00:00 AM	3
ES-2012-3605781	7/4/2012 12:00:00 AM	7/9/2012 12:00:00 AM	3
IT-2014-2971226	1/29/2014 12:00:00 AM	2/2/2014 12:00:00 AM	3
US-2013-120460	5/1/2013 12:00:00 AM	5/6/2013 12:00:00 AM	3
NI-2014-5110	7/9/2014 12:00:00 AM	7/11/2014 12:00:00 AM	3
MX-2013-164903	5/15/2013 12:00:00 AM	5/21/2013 12:00:00 AM	3
IN-2013-66706	12/4/2013 12:00:00 AM	12/9/2013 12:00:00 AM	3
ID-2013-67371	8/14/2013 12:00:00 AM	8/18/2013 12:00:00 AM	3
CA-2014-109750	7/23/2014 12:00:00 AM	7/29/2014 12:00:00 AM	3
HU-2011-630	11/2/2011 12:00:00 AM	11/7/2011 12:00:00 AM	3
MX-2013-100608	6/12/2013 12:00:00 AM	6/17/2013 12:00:00 AM	3
MX-2011-118633	6/8/2011 12:00:00 AM	6/12/2011 12:00:00 AM	3
US-2012-147872	6/27/2012 12:00:00 AM	7/2/2012 12:00:00 AM	3
IN-2013-57865	8/21/2013 12:00:00 AM	8/27/2013 12:00:00 AM	3
MX-2012-139374	7/4/2012 12:00:00 AM	7/9/2012 12:00:00 AM	3
SA-2014-5960	7/30/2014 12:00:00 AM	8/2/2014 12:00:00 AM	3
TU-2014-2710	6/4/2014 12:00:00 AM	6/8/2014 12:00:00 AM	3
IT-2013-5672839	9/4/2013 12:00:00 AM	9/9/2013 12:00:00 AM	3
ES-2013-1408046	6/5/2013 12:00:00 AM	6/10/2013 12:00:00 AM	3
TU-2014-4220	6/11/2014 12:00:00 AM	6/18/2014 12:00:00 AM	3
TZ-2014-9160	10/8/2014 12:00:00 AM	10/11/2014 12:00:00 AM	3
MX-2013-161347	6/5/2013 12:00:00 AM	6/11/2013 12:00:00 AM	3
MX-2013-151071	12/11/2013 12:00:00 AM	12/17/2013 12:00:00 AM	3
ES-2013-4688767	1/9/2013 12:00:00 AM	1/11/2013 12:00:00 AM	3
CA-2011-145576	9/14/2011 12:00:00 AM	9/18/2011 12:00:00 AM	3
TU-2012-5250	1/11/2012 12:00:00 AM	1/14/2012 12:00:00 AM	3
MX-2014-110492	3/5/2014 12:00:00 AM	3/10/2014 12:00:00 AM	3
MX-2014-144120	6/11/2014 12:00:00 AM	6/15/2014 12:00:00 AM	3
CA-2012-152513	7/4/2012 12:00:00 AM	7/8/2012 12:00:00 AM	3
CA-2013-130778	11/20/2013 12:00:00 AM	11/26/2013 12:00:00 AM	3
US-2012-103996	8/29/2012 12:00:00 AM	8/31/2012 12:00:00 AM	3
IN-2013-69240	6/19/2013 12:00:00 AM	6/23/2013 12:00:00 AM	3
ES-2012-1223851	6/20/2012 12:00:00 AM	6/24/2012 12:00:00 AM	3
IN-2011-55919	11/2/2011 12:00:00 AM	11/9/2011 12:00:00 AM	3
CA-2011-117709	5/4/2011 12:00:00 AM	5/8/2011 12:00:00 AM	3
MX-2013-151057	6/19/2013 12:00:00 AM	6/24/2013 12:00:00 AM	3
RS-2014-5690	11/26/2014 12:00:00 AM	12/2/2014 12:00:00 AM	3
ES-2013-5540061	2/13/2013 12:00:00 AM	2/13/2013 12:00:00 AM	3
ID-2012-14073	5/23/2012 12:00:00 AM	5/27/2012 12:00:00 AM	3
CA-2013-112389	10/30/2013 12:00:00 AM	11/3/2013 12:00:00 AM	3
IN-2011-24986	6/22/2011 12:00:00 AM	6/26/2011 12:00:00 AM	3
CA-2014-111262	10/29/2014 12:00:00 AM	11/2/2014 12:00:00 AM	3
BO-2012-7240	2/1/2012 12:00:00 AM	2/5/2012 12:00:00 AM	3
IT-2012-1032855	3/7/2012 12:00:00 AM	3/13/2012 12:00:00 AM	3
ID-2014-40372	5/21/2014 12:00:00 AM	5/26/2014 12:00:00 AM	3
CA-2011-165568	2/16/2011 12:00:00 AM	2/20/2011 12:00:00 AM	3
TU-2011-1470	9/21/2011 12:00:00 AM	9/24/2011 12:00:00 AM	3
ID-2014-60784	7/2/2014 12:00:00 AM	7/7/2014 12:00:00 AM	3
CA-2014-143217	11/12/2014 12:00:00 AM	11/18/2014 12:00:00 AM	3
US-2013-151575	10/2/2013 12:00:00 AM	10/4/2013 12:00:00 AM	3
MX-2012-120943	7/4/2012 12:00:00 AM	7/9/2012 12:00:00 AM	3
ES-2014-4296634	8/13/2014 12:00:00 AM	8/19/2014 12:00:00 AM	3
CA-2011-117317	10/19/2011 12:00:00 AM	10/19/2011 12:00:00 AM	3
IR-2014-7200	4/2/2014 12:00:00 AM	4/6/2014 12:00:00 AM	3
ES-2012-4124732	8/15/2012 12:00:00 AM	8/19/2012 12:00:00 AM	3
CA-2014-104318	5/14/2014 12:00:00 AM	5/19/2014 12:00:00 AM	3
ES-2014-2018081	12/10/2014 12:00:00 AM	12/14/2014 12:00:00 AM	3
ID-2012-81392	10/24/2012 12:00:00 AM	10/29/2012 12:00:00 AM	3
US-2014-118535	2/12/2014 12:00:00 AM	2/16/2014 12:00:00 AM	3
IN-2011-38307	12/7/2011 12:00:00 AM	12/11/2011 12:00:00 AM	3
CA-2013-126809	4/10/2013 12:00:00 AM	4/14/2013 12:00:00 AM	3
MZ-2012-1490	2/15/2012 12:00:00 AM	2/22/2012 12:00:00 AM	3
ES-2013-5151389	7/3/2013 12:00:00 AM	7/8/2013 12:00:00 AM	3
US-2012-134271	4/18/2012 12:00:00 AM	4/23/2012 12:00:00 AM	3
ES-2013-4762189	10/16/2013 12:00:00 AM	10/18/2013 12:00:00 AM	3
CA-2013-136371	3/20/2013 12:00:00 AM	3/22/2013 12:00:00 AM	3
IN-2013-66783	9/25/2013 12:00:00 AM	10/2/2013 12:00:00 AM	3
CA-2011-134621	12/21/2011 12:00:00 AM	12/28/2011 12:00:00 AM	3
CA-2012-115420	4/25/2012 12:00:00 AM	5/2/2012 12:00:00 AM	3
IN-2012-36354	6/6/2012 12:00:00 AM	6/10/2012 12:00:00 AM	3
CA-2014-121412	9/24/2014 12:00:00 AM	9/28/2014 12:00:00 AM	3
ES-2014-3648745	9/3/2014 12:00:00 AM	9/7/2014 12:00:00 AM	3
ES-2013-3016012	8/14/2013 12:00:00 AM	8/18/2013 12:00:00 AM	3
ES-2013-1007331	8/14/2013 12:00:00 AM	8/18/2013 12:00:00 AM	3
CA-2013-105900	9/18/2013 12:00:00 AM	9/24/2013 12:00:00 AM	3
MX-2014-168851	12/31/2014 12:00:00 AM	1/2/2015 12:00:00 AM	3
MX-2011-131933	12/7/2011 12:00:00 AM	12/11/2011 12:00:00 AM	3
MX-2014-145212	10/22/2014 12:00:00 AM	10/27/2014 12:00:00 AM	3
ES-2014-1111594	1/22/2014 12:00:00 AM	1/26/2014 12:00:00 AM	3
CA-2014-104381	12/17/2014 12:00:00 AM	12/24/2014 12:00:00 AM	3
CA-2014-168403	9/10/2014 12:00:00 AM	9/16/2014 12:00:00 AM	3
CA-2013-8450	11/27/2013 12:00:00 AM	11/30/2013 12:00:00 AM	3
TU-2014-3290	11/19/2014 12:00:00 AM	11/25/2014 12:00:00 AM	3
MX-2012-116134	10/3/2012 12:00:00 AM	10/8/2012 12:00:00 AM	3
MX-2011-158575	3/2/2011 12:00:00 AM	3/6/2011 12:00:00 AM	3
CA-2012-117898	12/5/2012 12:00:00 AM	12/11/2012 12:00:00 AM	3
MX-2014-133410	4/30/2014 12:00:00 AM	5/5/2014 12:00:00 AM	3
IN-2014-58236	5/21/2014 12:00:00 AM	5/25/2014 12:00:00 AM	3
ES-2014-4785777	12/31/2014 12:00:00 AM	1/4/2015 12:00:00 AM	3
ES-2011-3581861	5/4/2011 12:00:00 AM	5/6/2011 12:00:00 AM	3
US-2014-114237	6/18/2014 12:00:00 AM	6/23/2014 12:00:00 AM	3
ID-2013-53273	4/10/2013 12:00:00 AM	4/15/2013 12:00:00 AM	3
ID-2014-63584	11/12/2014 12:00:00 AM	11/17/2014 12:00:00 AM	3
UP-2011-7210	5/18/2011 12:00:00 AM	5/20/2011 12:00:00 AM	3
MX-2014-146136	6/4/2014 12:00:00 AM	6/8/2014 12:00:00 AM	3
IN-2014-17160	8/20/2014 12:00:00 AM	8/22/2014 12:00:00 AM	3
IN-2014-81399	10/15/2014 12:00:00 AM	10/21/2014 12:00:00 AM	3
CA-2011-110352	11/23/2011 12:00:00 AM	11/29/2011 12:00:00 AM	3
